time_step,stress_t,stress_tdt,pl_strain_t,pl_strain_tdt,el_strain_t,el_strain_tdt,strain_t,strain_tdt,energy_tdt,dissipation_rate,group,strain_dynamic_tdt,stress_dynamic_tdt
7006,82.16901375,75.32114095,0.000195566,0.000255651,0.000404434,0.000444349,0.0006,0.0007,0.022786071,0.005339699,14,0,0
7007,75.32114095,112.5452484,0.000255651,0.000320999,0.000444349,0.000479001,0.0007,0.0008,0.026105737,0.006260388,14,0,0
7008,112.5452484,107.314929,0.000320999,0.000390917,0.000479001,0.000509083,0.0008,0.0009,0.029168581,0.007118822,14,0,0
7009,107.314929,123.60515,0.000390917,0.000464803,0.000509083,0.000535197,0.0009,0.001,0.03196381,0.007908637,14,0,0
7010,123.60515,114.9495386,0.000464803,0.000542132,0.000535197,0.000557868,0.001,0.0011,0.034493295,0.008627896,14,0,0
7011,114.9495386,86.01425055,0.000542132,0.000622451,0.000557868,0.000577549,0.0011,0.0012,0.036766644,0.009277626,14,0,0
7012,86.01425055,113.2838531,0.000622451,0.000705365,0.000577549,0.000594635,0.0012,0.0013,0.03879863,0.009860757,14,0,0
7013,113.2838531,117.7521652,0.000705365,0.000790533,0.000594635,0.000609467,0.0013,0.0014,0.040606554,0.01038137,14,0,0
7014,117.7521652,119.3445164,0.000790533,0.000877656,0.000609467,0.000622344,0.0014,0.0015,0.042209338,0.010844167,14,0,0
7015,119.3445164,129.9240866,0.000877656,0.000966478,0.000622344,0.000633522,0.0015,0.0016,0.043625639,0.011254101,14,0,0
7016,129.9240866,115.2919199,0.000966478,0.001056774,0.000633522,0.000643226,0.0016,0.0017,0.044874012,0.011616131,14,0,0
7017,115.2919199,120.4599537,0.001056774,0.00114835,0.000643226,0.00065165,0.0017,0.0018,0.045971913,0.011935058,14,0,0
7018,120.4599537,105.6109864,0.00114835,0.001241036,0.00065165,0.000658964,0.0018,0.0019,0.046935845,0.012215422,14,0,0
7019,105.6109864,139.2766076,0.001241036,0.001334687,0.000658964,0.000665313,0.0019,0.002,0.047780659,0.012461449,14,0,0
7020,139.2766076,90.30287487,0.001334687,0.001415677,0.000665313,0.000484323,0.002,0.0019,0.030249144,0.007845055,14,0,0
7021,90.30287487,57.88525827,0.001415677,0.001472799,0.000484323,0.000327201,0.0019,0.0018,0.019967045,0.003738052,14,0,0
7022,57.88525827,32.95707244,0.001472799,0.0015092,0.000327201,0.0001908,0.0018,0.0017,0.014761978,0.001389062,14,0,0
7023,32.95707244,14.91023434,0.0015092,0.001527613,0.0001908,7.24E-05,0.0017,0.0016,0.013047847,0.000266572,14,0,0
7024,14.91023434,-5.239755752,0.001527613,0.00153041,7.24E-05,-3.04E-05,0.0016,0.0015,1.37E-02,-1.70E-05,14,0,0
7025,-5.239755752,-18.92975632,0.00153041,0.00151965,-3.04E-05,-0.00011965,0.0015,0.0014,0.015808826,0.000257476,14,0,0
7026,-18.92975632,-38.65031333,0.00151965,0.001497122,-0.00011965,-0.000197122,0.0014,0.0013,0.018863112,0.000888162,14,0,0
7027,-38.65031333,-48.26991671,0.001497122,0.001464377,-0.000197122,-0.000264377,0.0013,0.0012,0.022419247,0.001731402,14,0,0
7028,-48.26991671,-73.86678159,0.001464377,0.001422763,-0.000264377,-0.000322763,0.0012,0.0011,0.026188211,0.00268631,14,0,0
7029,-73.86678159,-68.41270964,0.001422763,0.001373449,-0.000322763,-0.000373449,0.0011,0.001,0.029973935,0.003683251,14,0,0
7030,-68.41270964,-83.60108178,0.001373449,0.00131745,-0.000373449,-0.00041745,0.001,0.0009,0.033647581,0.004675303,14,0,0
7031,-83.60108178,-91.20266075,0.00131745,0.001255649,-0.00041745,-0.000455649,0.0009,0.0008,0.03712865,0.005631925,14,0,0
7032,-91.20266075,-87.81738509,0.001255649,0.001188811,-0.000455649,-0.000488811,0.0008,0.0007,0.040370637,0.006534287,14,0,0
7033,-87.81738509,-94.82053074,0.001188811,0.001117599,-0.000488811,-0.000517599,0.0007,0.0006,0.043350763,0.007371832,14,0,0
7034,-94.82053074,-100.1664086,0.001117599,0.00104259,-0.000517599,-0.00054259,0.0006,0.0005,0.046062739,0.00813976,14,0,0
7035,-100.1664086,-108.6897346,0.00104259,0.000964286,-0.00054259,-0.000564286,0.0005,0.0004,0.04851129,0.008837191,14,0,0
7036,-108.6897346,-119.1577495,0.000964286,0.000883121,-0.000564286,-0.000583121,0.0004,0.0003,0.050707906,0.009465839,14,0,0
7037,-119.1577495,-112.2716546,0.000883121,0.000799472,-0.000583121,-0.000599472,0.0003,0.0002,0.052668299,0.010029063,14,0,0
7038,-112.2716546,-119.6007428,0.000799472,0.000713666,-0.000599472,-0.000613666,0.0002,0.0001,0.054410375,0.010531184,14,0,0
7039,-119.6007428,-101.1579261,0.000713666,0.000625989,-0.000613666,-0.000625989,0.0001,-1.90E-19,0.055953187,0.010977015,14,0,0
7040,-101.1579261,-126.4118895,0.000625989,0.000536686,-0.000625989,-0.000636686,-1.90E-19,-0.0001,0.057315314,0.011371532,14,0,0
7041,-126.4118895,-99.45785138,0.000536686,0.000445973,-0.000636686,-0.000645973,-0.0001,-0.0002,0.058515145,0.011719661,14,0,0
7042,-99.45785138,-129.9990231,0.000445973,0.000354035,-0.000645973,-0.000654035,-0.0002,-0.0003,0.059569711,0.012026129,14,0,0
7043,-129.9990231,-120.4466174,0.000354035,0.000261034,-0.000654035,-0.000661034,-0.0003,-0.0004,0.060495027,0.012295384,14,0,0
7044,-120.4466174,-115.6477351,0.000261034,0.00016711,-0.000661034,-0.00066711,-0.0004,-0.0005,0.061305699,0.012531544,14,0,0
7045,-115.6477351,-147.2285659,0.00016711,7.24E-05,-0.00066711,-0.0006724,-0.0005,-0.0006,0.062015065,0.012738379,14,0,0
7046,-147.2285659,-129.2938506,7.24E-05,-2.30E-05,-0.0006724,-0.000677,-0.0006,-0.0007,0.062635028,0.012919308,14,0,0
7047,-129.2938506,-130.9875838,-2.30E-05,-0.000119061,-0.000677,-0.000680939,-0.0007,-0.0008,0.063176375,0.01307741,14,0,0
7048,-130.9875838,-147.0745203,-0.000119061,-0.00021561,-0.000680939,-0.00068439,-0.0008,-0.0009,0.063648741,0.013215441,14,0,0
7049,-147.0745203,-134.8523928,-0.00021561,-0.000312614,-0.00068439,-0.000687386,-0.0009,-0.001,0.064060622,0.013335855,14,0,0
7050,-134.8523928,-133.5234082,-0.000312614,-0.000410014,-0.000687386,-0.000689986,-0.001,-0.0011,0.064419415,0.013440832,14,0,0
7051,-133.5234082,-147.0813323,-0.000410014,-0.000507756,-0.000689986,-0.000692244,-0.0011,-0.0012,0.064732032,0.013532298,14,0,0
7052,-147.0813323,-133.5784328,-0.000507756,-0.000605796,-0.000692244,-0.000694204,-0.0012,-0.0013,0.065004161,0.013611953,14,0,0
7053,-133.5784328,-141.5269103,-0.000605796,-0.000704094,-0.000694204,-0.000695906,-0.0013,-0.0014,0.065241047,0.013681292,14,0,0
7054,-141.5269103,-156.3965145,-0.000704094,-0.000802617,-0.000695906,-0.000697383,-0.0014,-0.0015,0.065447054,0.01374163,14,0,0
7055,-156.3965145,-153.4939627,-0.000802617,-0.000901335,-0.000697383,-0.000698665,-0.0015,-0.0016,0.065626192,0.013794119,14,0,0
7056,-153.4939627,-148.9664112,-0.000901335,-0.001000221,-0.000698665,-0.000699779,-0.0016,-0.0017,0.065782102,0.013839766,14,0,0
7057,-148.9664112,-135.0867698,-0.001000221,-0.001099255,-0.000699779,-0.000700745,-0.0017,-0.0018,0.065917486,0.013879455,14,0,0
7058,-135.0867698,-141.178223,-0.001099255,-0.001198416,-0.000700745,-0.000701584,-0.0018,-0.0019,0.066035212,0.013913955,14,0,0
7059,-141.178223,-126.3574522,-0.001198416,-0.001297688,-0.000701584,-0.000702312,-0.0019,-0.002,0.066137469,0.013943941,14,0,0
7060,-126.3574522,-145.1418639,-0.001297688,-0.001397055,-0.000702312,-0.000702945,-0.002,-0.0021,0.066226461,0.013969998,14,0,0
7061,-145.1418639,-139.7361458,-0.001397055,-0.001496507,-0.000702945,-0.000703493,-0.0021,-0.0022,0.066303564,0.013992639,14,0,0
7062,-139.7361458,-133.0993714,-0.001496507,-0.00159603,-0.000703493,-0.00070397,-0.0022,-0.0023,0.066370723,0.014012309,14,0,0
7063,-133.0993714,-131.5699888,-0.00159603,-0.001695616,-0.00070397,-0.000704384,-0.0023,-0.0024,0.066429046,0.014029395,14,0,0
7064,-131.5699888,-158.7804401,-0.001695616,-0.001795257,-0.000704384,-0.000704743,-0.0024,-0.0025,0.066479646,0.014044237,14,0,0
7065,-158.7804401,-122.6979643,-0.001795257,-0.001894945,-0.000704743,-0.000705055,-0.0025,-0.0026,0.066523642,0.014057129,14,0,0
7066,-122.6979643,-139.420767,-0.001894945,-0.001994675,-0.000705055,-0.000705325,-0.0026,-0.0027,0.066561729,0.014068324,14,0,0
7067,-139.420767,-142.0468665,-0.001994675,-0.00209444,-0.000705325,-0.00070556,-0.0027,-0.0028,0.066594891,0.014078047,14,0,0
7068,-142.0468665,-133.7430517,-0.00209444,-0.002194236,-0.00070556,-0.000705764,-0.0028,-0.0029,0.066623686,0.014086491,14,0,0
7069,-133.7430517,-129.4483681,-0.002194236,-0.002294059,-0.000705764,-0.000705941,-0.0029,-0.003,0.066648676,0.014093823,14,0,0
7070,-129.4483681,-119.2869249,-0.002294059,-0.002393905,-0.000705941,-0.000706095,-0.003,-0.0031,0.066670424,0.014100189,14,0,0
7071,-119.2869249,-138.3543829,-0.002393905,-0.002493772,-0.000706095,-0.000706228,-0.0031,-0.0032,0.06668921,0.014105717,14,0,0
7072,-138.3543829,-136.8825526,-0.002493772,-0.002593656,-0.000706228,-0.000706344,-0.0032,-0.0033,0.066705597,0.014110517,14,0,0
7073,-136.8825526,-132.773233,-0.002593656,-0.002693555,-0.000706344,-0.000706445,-0.0033,-0.0034,0.066719867,0.014114685,14,0,0
7074,-132.773233,-140.0202775,-0.002693555,-0.002793468,-0.000706445,-0.000706532,-0.0034,-0.0035,0.066732161,0.014118304,14,0,0
7075,-140.0202775,-162.9307831,-0.002793468,-0.002893392,-0.000706532,-0.000706608,-0.0035,-0.0036,0.066742901,0.014121445,14,0,0
7076,-162.9307831,-149.6361264,-0.002893392,-0.002993326,-0.000706608,-0.000706674,-0.0036,-0.0037,0.066752229,0.014124173,14,0,0
7077,-149.6361264,-130.7625297,-0.002993326,-0.003093269,-0.000706674,-0.000706731,-0.0037,-0.0038,0.066760286,0.014126541,14,0,0
7078,-130.7625297,-147.5959387,-0.003093269,-0.00319322,-0.000706731,-0.00070678,-0.0038,-0.0039,0.066767212,0.014128597,14,0,0
7079,-147.5959387,-123.089549,-0.00319322,-0.003293177,-0.00070678,-0.000706823,-0.0039,-0.004,0.066773291,0.014130382,14,0,0
7080,-123.089549,-142.8707309,-0.003293177,-0.003393139,-0.000706823,-0.000706861,-0.004,-0.0041,0.066778663,0.014131932,14,0,0
7081,-142.8707309,-139.0311311,-0.003393139,-0.003493107,-0.000706861,-0.000706893,-0.0041,-0.0042,0.066783187,0.014133277,14,0,0
7082,-139.0311311,-126.6174851,-0.003493107,-0.003593079,-0.000706893,-0.000706921,-0.0042,-0.0043,0.066787146,0.014134445,14,0,0
7083,-126.6174851,-140.6475183,-0.003593079,-0.003693054,-0.000706921,-0.000706946,-0.0043,-0.0044,0.066790681,0.01413546,14,0,0
7084,-140.6475183,-140.0178915,-0.003693054,-0.003793033,-0.000706946,-0.000706967,-0.0044,-0.0045,0.06679365,0.01413634,14,0,0
7085,-140.0178915,-138.2481065,-0.003793033,-0.003893015,-0.000706967,-0.000706985,-0.0045,-0.0046,0.066796195,0.014137104,14,0,0
7086,-138.2481065,-130.025561,-0.003893015,-0.003992999,-0.000706985,-0.000707001,-0.0046,-0.0047,0.066798458,0.014137768,14,0,0
7087,-130.025561,-151.3707107,-0.003992999,-0.004092985,-0.000707001,-0.000707015,-0.0047,-0.0048,0.066800437,0.014138344,14,0,0
7088,-151.3707107,-143.0956879,-0.004092985,-0.004192973,-0.000707015,-0.000707027,-0.0048,-0.0049,0.066802134,0.014138844,14,0,0
7089,-143.0956879,-157.4372581,-0.004192973,-0.004292962,-0.000707027,-0.000707038,-0.0049,-0.005,0.06680369,0.014139278,14,0,0
7090,-157.4372581,-136.7061554,-0.004292962,-0.004392953,-0.000707038,-0.000707047,-0.005,-0.0051,0.066804962,0.014139655,14,0,0
7091,-136.7061554,-115.1679756,-0.004392953,-0.004492945,-0.000707047,-0.000707055,-0.0051,-0.0052,0.066806094,0.014139982,14,0,0
7092,-115.1679756,-129.2579314,-0.004492945,-0.004592938,-0.000707055,-0.000707062,-0.0052,-0.0053,0.066807083,0.014140266,14,0,0
7093,-129.2579314,-150.6869782,-0.004592938,-0.004692932,-0.000707062,-0.000707068,-0.0053,-0.0054,0.066807932,0.014140512,14,0,0
7094,-150.6869782,-134.0132524,-0.004692932,-0.004792927,-0.000707068,-0.000707073,-0.0054,-0.0055,0.066808639,0.014140726,14,0,0
7095,-134.0132524,-151.9407026,-0.004792927,-0.004892923,-0.000707073,-0.000707077,-0.0055,-0.0056,0.066809205,0.014140912,14,0,0
7096,-151.9407026,-115.5241444,-0.004892923,-0.004992919,-0.000707077,-0.000707081,-0.0056,-0.0057,0.06680977,0.014141074,14,0,0
7097,-115.5241444,-139.1267684,-0.004992919,-0.005092915,-0.000707081,-0.000707085,-0.0057,-0.0058,0.066810336,0.014141214,14,0,0
7098,-139.1267684,-136.0558386,-0.005092915,-0.005192913,-0.000707085,-0.000707087,-0.0058,-0.0059,0.066810619,0.014141335,14,0,0
7099,-136.0558386,-144.643709,-0.005192913,-0.00529291,-0.000707087,-0.00070709,-0.0059,-0.006,0.066811043,0.014141441,14,0,0
7100,-144.643709,-95.46302228,-0.00529291,-0.005379409,-0.00070709,-0.000520591,-0.006,-0.0059,0.047393117,0.009006156,14,-0.002,-4.17773245
7101,-95.46302228,-66.57235941,-0.005379409,-0.005441314,-0.000520591,-0.000358686,-0.0059,-0.0058,0.035778501,0.004440857,14,-0.002,-4.17773245
7102,-66.57235941,-47.19706747,-0.005441314,-0.005481867,-0.000358686,-0.000218133,-0.0058,-0.0057,0.029646651,0.001769194,14,-0.002,-4.17773245
7103,-47.19706747,-22.31991631,-0.005481867,-0.005503884,-0.000218133,-9.61E-05,-0.0057,-0.0056,0.027300796,0.000423244,14,-0.002,-4.17773245
7104,-22.31991631,1.823789055,-0.005503884,-0.005509811,-9.61E-05,9.81E-06,-0.0056,-0.0055,2.75E-02,-1.16E-05,14,-0.002,-4.17773245
7105,1.823789055,18.38051109,-0.005509811,-0.005501768,9.81E-06,0.000101768,-0.0055,-0.0054,0.029380274,0.000163703,14,-0.002,-4.17773245
7106,18.38051109,37.95024652,-0.005501768,-0.005481598,0.000101768,0.000181598,-0.0054,-0.0053,0.032279663,0.000732563,14,-0.002,-4.17773245
7107,37.95024652,54.54727876,-0.005481598,-0.0054509,0.000181598,0.0002509,-0.0053,-0.0052,0.035757237,0.001540409,14,-0.002,-4.17773245
7108,54.54727876,57.69438771,-0.0054509,-0.005411063,0.0002509,0.000311063,-0.0052,-0.0051,0.039500133,0.002478365,14,-0.002,-4.17773245
7109,57.69438771,68.90093212,-0.005411063,-0.005363292,0.000311063,0.000363292,-0.0051,-0.005,0.043295007,0.003470971,14,-0.002,-4.17773245
7110,68.90093212,69.31645215,-0.005363292,-0.005308633,0.000363292,0.000408633,-0.005,-0.0049,0.047000573,0.004467084,14,-0.002,-4.17773245
7111,69.31645215,88.8880733,-0.005308633,-0.005247995,0.000408633,0.000447995,-0.0049,-0.0048,0.050527367,0.005433128,14,-0.002,-4.17773245
7112,88.8880733,111.1099679,-0.005247995,-0.005182166,0.000447995,0.000482166,-0.0048,-0.0047,0.053822582,0.006348113,14,-0.002,-4.17773245
7113,111.1099679,113.3406777,-0.005182166,-0.00511183,0.000482166,0.00051183,-0.0047,-0.0046,0.056859167,0.007199965,14,-0.002,-4.17773245
7114,113.3406777,106.4489427,-0.00511183,-0.005037582,0.00051183,0.000537582,-0.0046,-0.0045,0.059627931,0.007982837,14,-0.002,-4.17773245
7115,106.4489427,96.51386682,-0.005037582,-0.004959939,0.000537582,0.000559939,-0.0045,-0.0044,0.062131641,0.008695144,14,-0.002,-4.17773245
7116,96.51386682,131.9007903,-0.004959939,-0.004879347,0.000559939,0.000579347,-0.0044,-0.0043,0.064380434,0.00933814,14,-0.002,-4.17773245
7117,131.9007903,118.2163746,-0.004879347,-0.004796195,0.000579347,0.000596195,-0.0043,-0.0042,0.066389373,0.0099149,14,-0.002,-4.17773245
7118,118.2163746,117.3440517,-0.004796195,-0.004710822,0.000596195,0.000610822,-0.0042,-0.0041,0.068176272,0.010429585,14,-0.002,-4.17773245
7119,117.3440517,148.2758542,-0.004710822,-0.00462352,0.000610822,0.00062352,-0.0041,-0.004,0.069759762,0.010886937,14,-0.002,-4.17773245
7120,148.2758542,92.85771855,-0.00462352,-0.004548041,0.00062352,0.000448041,-0.004,-0.0041,0.054035398,0.006763489,14,-0.005,-8.35704085
7121,92.85771855,66.03119057,-0.004548041,-0.004495704,0.000448041,0.000295704,-0.0041,-0.0042,0.045026058,0.003095251,14,-0.005,-8.35704085
7122,66.03119057,35.86023542,-0.004495704,-0.004463457,0.000295704,0.000163457,-0.0042,-0.0043,0.040702718,0.001054208,14,-0.005,-8.35704085
7123,35.86023542,11.9564376,-0.004463457,-0.00444865,0.000163457,4.86E-05,-0.0043,-0.0044,0.039586132,0.000144072,14,-0.005,-8.35704085
7124,11.9564376,-9.522017521,-0.00444865,-0.004448983,4.86E-05,-5.10E-05,-0.0044,-0.0045,0.040603402,3.40E-06,14,-0.005,-8.35704085
7125,-9.522017521,-25.69311779,-0.004448983,-0.004462461,-5.10E-05,-0.000137539,-0.0045,-0.0046,0.042983908,0.000370726,14,-0.005,-8.35704085
7126,-25.69311779,-31.52796381,-0.004462461,-0.004487348,-0.000137539,-0.000212652,-0.0046,-0.0047,0.046178494,0.001058472,14,-0.005,-8.35704085
7127,-31.52796381,-57.6823521,-0.004487348,-0.004522141,-0.000212652,-0.000277859,-0.0047,-0.0048,0.049802165,0.001933511,14,-0.005,-8.35704085
7128,-57.6823521,-79.53808048,-0.004522141,-0.004565533,-0.000277859,-0.000334467,-0.0048,-0.0049,0.053588864,0.002902655,14,-0.005,-8.35704085
7129,-79.53808048,-72.5240568,-0.004565533,-0.004616391,-0.000334467,-0.000383609,-0.0049,-0.005,0.057359129,0.003901883,14,-0.005,-8.35704085
7130,-72.5240568,-82.78088664,-0.004616391,-0.004673729,-0.000383609,-0.000426271,-0.005,-0.0051,0.060996244,0.004888327,14,-0.005,-8.35704085
7131,-82.78088664,-84.33124273,-0.004673729,-0.004736693,-0.000426271,-0.000463307,-0.0051,-0.0052,0.064428048,0.005834359,14,-0.005,-8.35704085
7132,-84.33124273,-99.74565618,-0.004736693,-0.004804542,-0.000463307,-0.000495458,-0.0052,-0.0053,0.067613943,0.006723216,14,-0.005,-8.35704085
7133,-99.74565618,-98.47812664,-0.004804542,-0.00487663,-0.000495458,-0.00052337,-0.0053,-0.0054,0.070535602,0.007545788,14,-0.005,-8.35704085
7134,-98.47812664,-119.4678065,-0.00487663,-0.0049524,-0.00052337,-0.0005476,-0.0054,-0.0055,0.073189273,0.008298267,14,-0.005,-8.35704085
7135,-119.4678065,-107.708425,-0.0049524,-0.005031365,-0.0005476,-0.000568635,-0.0055,-0.0056,0.075581522,0.00898044,14,-0.005,-8.35704085
7136,-107.708425,-120.6741657,-0.005031365,-0.005113103,-0.000568635,-0.000586897,-0.0056,-0.0057,0.077725103,0.009594453,14,-0.005,-8.35704085
7137,-120.6741657,-109.2191164,-0.005113103,-0.005197251,-0.000586897,-0.000602749,-0.0057,-0.0058,0.07963606,0.010143923,14,-0.005,-8.35704085
7138,-109.2191164,-112.0317245,-0.005197251,-0.005283488,-0.000602749,-0.000616512,-0.0058,-0.0059,0.081333071,0.010633313,14,-0.005,-8.35704085
7139,-112.0317245,-119.9612476,-0.005283488,-0.005371541,-0.000616512,-0.000628459,-0.0059,-0.006,0.082834711,0.011067497,14,-0.005,-8.35704085
7140,-119.9612476,-86.42632299,-0.005371541,-0.005447671,-0.000628459,-0.000452329,-0.006,-0.0059,0.066900959,0.00688715,14,-0.005,-0.49394915
7141,-86.42632299,-78.55664048,-0.005447671,-0.005500573,-0.000452329,-0.000299427,-0.0059,-0.0058,0.057744367,0.003168082,14,-0.005,-0.49394915
7142,-78.55664048,-30.91347442,-0.005500573,-0.005533311,-0.000299427,-0.000166689,-0.0058,-0.0057,0.053319183,0.001091417,14,-0.005,-0.49394915
7143,-30.91347442,-11.56176544,-0.005533311,-0.005548544,-0.000166689,-5.15E-05,-0.0057,-0.0056,0.05213376,0.000156766,14,-0.005,-0.49394915
7144,-11.56176544,9.293217197,-0.005548544,-0.005548581,-5.15E-05,4.86E-05,-0.0056,-0.0055,0.053106353,-3.55E-07,14,-0.005,-0.49394915
7145,9.293217197,26.79047245,-0.005548581,-0.005535425,4.86E-05,0.000135425,-0.0055,-0.0054,0.055458011,0.000356328,14,-0.005,-0.49394915
7146,26.79047245,36.37839185,-0.005535425,-0.005510817,0.000135425,0.000210817,-0.0054,-0.0053,0.058636787,0.00103758,14,-0.005,-0.49394915
7147,36.37839185,50.28338659,-0.005510817,-0.005476266,0.000210817,0.000276266,-0.0053,-0.0052,0.062253049,0.001909048,14,-0.005,-0.49394915
7148,50.28338659,69.87914604,-0.005476266,-0.005433083,0.000276266,0.000333083,-0.0052,-0.0051,0.066038009,0.002876652,14,-0.005,-0.49394915
7149,69.87914604,78.97782691,-0.005433083,-0.005382408,0.000333083,0.000382408,-0.0051,-0.005,0.069810468,0.003875716,14,-0.005,-0.49394915
7150,78.97782691,96.93541272,-0.005382408,-0.005325228,0.000382408,0.000425228,-0.005,-0.0049,0.073452124,0.004862904,14,-0.005,-0.49394915
7151,96.93541272,69.3776186,-0.005325228,-0.005262402,0.000425228,0.000462402,-0.0049,-0.0048,0.076889988,0.005810248,14,-0.005,-0.49394915
7152,69.3776186,99.54963361,-0.005262402,-0.005194672,0.000462402,0.000494672,-0.0048,-0.0047,0.080082604,0.006700747,14,-0.005,-0.49394915
7153,99.54963361,102.704088,-0.005194672,-0.005122688,0.000494672,0.000522688,-0.0047,-0.0046,0.083011327,0.007525122,14,-0.005,-0.49394915
7154,102.704088,106.1893177,-0.005122688,-0.005047008,0.000522688,0.000547008,-0.0046,-0.0045,0.085671975,0.008279453,14,-0.005,-0.49394915
7155,106.1893177,102.0337214,-0.005047008,-0.004968121,0.000547008,0.000568121,-0.0045,-0.0044,0.088070924,0.00896345,14,-0.005,-0.49394915
7156,102.0337214,111.4261512,-0.004968121,-0.00488645,0.000568121,0.00058645,-0.0044,-0.0043,0.090220734,0.009579207,14,-0.005,-0.49394915
7157,111.4261512,112.3795333,-0.00488645,-0.004802362,0.00058645,0.000602362,-0.0043,-0.0042,0.092137691,0.010130314,14,-0.005,-0.49394915
7158,112.3795333,105.0827608,-0.004802362,-0.004716175,0.000602362,0.000616175,-0.0042,-0.0041,0.093839937,0.010621217,14,-0.005,-0.49394915
7159,105.0827608,137.4300338,-0.004716175,-0.004628167,0.000616175,0.000628167,-0.0041,-0.004,0.095346533,0.011056783,14,-0.005,-0.49394915
7160,137.4300338,136.567563,-0.004628167,-0.004538577,0.000628167,0.000638577,-0.004,-0.0039,0.096676052,0.011441994,14,-0.005,-0.49394915
7161,136.567563,124.9918225,-0.004538577,-0.004447615,0.000638577,0.000647615,-0.0039,-0.0038,0.09784668,0.011781745,14,-0.005,-0.49394915
7162,124.9918225,140.2768987,-0.004447615,-0.00435546,0.000647615,0.00065546,-0.0038,-0.0037,0.098875098,0.012080714,14,-0.005,-0.49394915
7163,140.2768987,143.5819985,-0.00435546,-0.004262271,0.00065546,0.000662271,-0.0037,-0.0036,0.099777244,0.01234329,14,-0.005,-0.49394915
7164,143.5819985,120.3828699,-0.004262271,-0.004168184,0.000662271,0.000668184,-0.0036,-0.0035,0.100567438,0.012573523,14,-0.005,-0.49394915
7165,120.3828699,148.5454413,-0.004168184,-0.004073317,0.000668184,0.000673317,-0.0035,-0.0034,0.101258666,0.012775117,14,-0.005,-0.49394915
7166,148.5454413,127.7674727,-0.004073317,-0.003977773,0.000673317,0.000677773,-0.0034,-0.0033,0.101862697,0.012951423,14,-0.005,-0.49394915
7167,127.7674727,122.2437435,-0.003977773,-0.003881642,0.000677773,0.000681642,-0.0033,-0.0032,0.102390151,0.013105457,14,-0.005,-0.49394915
7168,122.2437435,134.2407296,-0.003881642,-0.003785,0.000681642,0.000685,-0.0032,-0.0031,0.102850197,0.013239915,14,-0.005,-0.49394915
7169,134.2407296,151.4983938,-0.003785,-0.003687915,0.000685,0.000687915,-0.0031,-0.003,0.103251252,0.013357197,14,-0.005,-0.49394915
7170,151.4983938,105.0669959,-0.003687915,-0.003590446,0.000687915,0.000690446,-0.003,-0.0029,0.103600756,0.013459431,14,-0.005,-0.49394915
7171,105.0669959,133.3109689,-0.003590446,-0.003492643,0.000690446,0.000692643,-0.0029,-0.0028,0.103905103,0.013548498,14,-0.005,-0.49394915
7172,133.3109689,147.934156,-0.003492643,-0.003394551,0.000692643,0.000694551,-0.0028,-0.0027,0.104170144,0.013626057,14,-0.005,-0.49394915
7173,147.934156,133.1583582,-0.003394551,-0.003296207,0.000694551,0.000696207,-0.0027,-0.0026,0.104400727,0.013693568,14,-0.005,-0.49394915
7174,133.1583582,120.2213326,-0.003296207,-0.003197644,0.000696207,0.000697644,-0.0026,-0.0025,0.10460123,0.01375231,14,-0.005,-0.49394915
7175,120.2213326,139.0932216,-0.003197644,-0.003098892,0.000697644,0.000698892,-0.0025,-0.0024,0.104775674,0.013803407,14,-0.005,-0.49394915
7176,139.0932216,120.7075713,-0.003098892,-0.002999975,0.000698892,0.000699975,-0.0024,-0.0023,0.104927288,0.013847843,14,-0.005,-0.49394915
7177,120.7075713,147.3920594,-0.002999975,-0.002900916,0.000699975,0.000700916,-0.0023,-0.0022,0.105059201,0.013886476,14,-0.005,-0.49394915
7178,147.3920594,132.2157033,-0.002900916,-0.002801732,0.000700916,0.000701732,-0.0022,-0.0021,0.105173723,0.013920059,14,-0.005,-0.49394915
7179,132.2157033,120.9618669,-0.002801732,-0.002702441,0.000701732,0.000702441,-0.0021,-0.002,0.10527333,0.013949245,14,-0.005,-0.49394915
7180,120.9618669,123.2747995,-0.002702441,-0.002603056,0.000702441,0.000703056,-0.002,-0.0019,0.105359805,0.013974607,14,-0.005,-0.49394915
7181,123.2747995,132.0398127,-0.002603056,-0.00250359,0.000703056,0.00070359,-0.0019,-0.0018,0.105434949,0.013996643,14,-0.005,-0.49394915
7182,132.0398127,129.5741664,-0.00250359,-0.002404054,0.00070359,0.000704054,-0.0018,-0.0017,0.105500285,0.014015787,14,-0.005,-0.49394915
7183,129.5741664,132.7483254,-0.002404054,-0.002304457,0.000704054,0.000704457,-0.0017,-0.0016,0.105557064,0.014032417,14,-0.005,-0.49394915
7184,132.7483254,146.9292835,-0.002304457,-0.002204806,0.000704457,0.000704806,-0.0016,-0.0015,0.10560626,0.014046862,14,-0.005,-0.49394915
7185,146.9292835,165.2378713,-0.002204806,-0.00210511,0.000704806,0.00070511,-0.0015,-0.0014,0.105649131,0.014059408,14,-0.005,-0.49394915
7186,165.2378713,153.5494337,-0.00210511,-0.002005373,0.00070511,0.000705373,-0.0014,-0.0013,0.105686233,0.014070304,14,-0.005,-0.49394915
7187,153.5494337,124.2321154,-0.002005373,-0.001905602,0.000705373,0.000705602,-0.0013,-0.0012,0.10571855,0.014079766,14,-0.005,-0.49394915
